# META firmware=d8a4e75;board=ESP32-DevKitC-32E;fr_tl_07=disabled
t_ms,decel_ms2,brake_light_pct,fsm_state,imu_health
0,0.000,20,1,0
10,0.004,20,1,0
20,0.008,20,1,0
30,0.012,20,1,0
40,0.016,20,1,0
50,0.020,20,1,0
60,0.024,20,1,0
70,0.028,20,1,0
80,0.032,20,1,0
90,0.036,20,1,0
100,0.040,20,1,0
110,0.044,20,1,0
120,0.048,20,1,0
130,0.052,20,1,0
140,0.056,20,1,0
150,0.060,20,1,0
160,0.064,20,1,0
170,0.068,20,1,0
180,0.072,20,1,0
190,0.076,20,1,0
200,0.080,20,1,0
210,0.084,20,1,0
220,0.088,20,1,0
230,0.092,20,1,0
240,0.096,20,1,0
250,0.100,20,1,0
260,0.104,20,1,0
270,0.108,20,1,0
280,0.112,20,1,0
290,0.116,20,1,0
300,0.120,20,1,0
310,0.124,20,1,0
320,0.128,20,1,0
330,0.132,20,1,0
340,0.136,20,1,0
350,0.140,20,1,0
360,0.144,20,1,0
370,0.148,20,1,0
380,0.152,20,1,0
390,0.156,20,1,0
400,0.160,20,1,0
410,0.164,20,1,0
420,0.168,20,1,0
430,0.172,20,1,0
440,0.176,20,1,0
450,0.180,20,1,0
460,0.184,20,1,0
470,0.188,20,1,0
480,0.192,20,1,0
490,0.196,20,1,0
500,0.200,20,1,0
510,0.204,20,1,0
520,0.208,20,1,0
530,0.212,20,1,0
540,0.216,20,1,0
550,0.220,20,1,0
560,0.224,20,1,0
570,0.228,20,1,0
580,0.232,20,1,0
590,0.236,20,1,0
600,0.240,20,1,0
610,0.244,20,1,0
620,0.248,20,1,0
630,0.252,20,1,0
640,0.256,20,1,0
650,0.260,20,1,0
660,0.264,20,1,0
670,0.268,20,1,0
680,0.272,20,1,0
690,0.276,20,1,0
700,0.280,20,1,0
710,0.284,20,1,0
720,0.288,20,1,0
730,0.292,20,1,0
740,0.296,20,1,0
750,0.300,20,1,0
760,0.304,20,1,0
770,0.308,20,1,0
780,0.312,20,1,0
790,0.316,20,1,0
800,0.320,20,1,0
810,0.324,20,1,0
820,0.328,20,1,0
830,0.332,20,1,0
840,0.336,20,1,0
850,0.340,20,1,0
860,0.344,20,1,0
870,0.348,20,1,0
880,0.352,20,1,0
890,0.356,20,1,0
900,0.360,20,1,0
910,0.364,20,1,0
920,0.368,20,1,0
930,0.372,20,1,0
940,0.376,20,1,0
950,0.380,20,1,0
960,0.384,20,1,0
970,0.388,20,1,0
980,0.392,20,1,0
990,0.396,20,1,0
1000,0.400,20,1,0
1010,0.404,20,1,0
1020,0.408,20,1,0
1030,0.412,20,1,0
1040,0.416,20,1,0
1050,0.420,20,1,0
1060,0.424,20,1,0
1070,0.428,20,1,0
1080,0.432,20,1,0
1090,0.436,20,1,0
1100,0.440,20,1,0
1110,0.444,20,1,0
1120,0.448,20,1,0
1130,0.452,20,1,0
1140,0.456,20,1,0
1150,0.460,20,1,0
1160,0.464,20,1,0
1170,0.468,20,1,0
1180,0.472,20,1,0
1190,0.476,20,1,0
1200,0.480,20,1,0
1210,0.484,20,1,0
1220,0.488,20,1,0
1230,0.492,20,1,0
1240,0.496,20,1,0
1250,0.500,20,1,0
1260,0.504,20,1,0
1270,0.508,20,1,0
1280,0.512,20,1,0
1290,0.516,20,1,0
1300,0.520,20,1,0
1310,0.524,20,1,0
1320,0.528,20,1,0
1330,0.532,20,1,0
1340,0.536,20,1,0
1350,0.540,20,1,0
1360,0.544,20,1,0
1370,0.548,20,1,0
1380,0.552,20,1,0
1390,0.556,20,1,0
1400,0.560,20,1,0
1410,0.564,20,1,0
1420,0.568,20,1,0
1430,0.572,20,1,0
1440,0.576,20,1,0
1450,0.580,20,1,0
1460,0.584,20,1,0
1470,0.588,20,1,0
1480,0.592,20,1,0
1490,0.596,20,1,0
1500,0.600,20,1,0
1510,0.604,20,1,0
1520,0.608,20,1,0
1530,0.612,20,1,0
1540,0.616,20,1,0
1550,0.620,20,1,0
1560,0.624,20,1,0
1570,0.628,20,1,0
1580,0.632,20,1,0
1590,0.636,20,1,0
1600,0.640,20,1,0
1610,0.644,20,1,0
1620,0.648,20,1,0
1630,0.652,20,1,0
1640,0.656,20,1,0
1650,0.660,20,1,0
1660,0.664,20,1,0
1670,0.668,20,1,0
1680,0.672,20,1,0
1690,0.676,20,1,0
1700,0.680,20,1,0
1710,0.684,20,1,0
1720,0.688,20,1,0
1730,0.692,20,1,0
1740,0.696,20,1,0
1750,0.700,20,1,0
1760,0.704,20,1,0
1770,0.708,20,1,0
1780,0.712,20,1,0
1790,0.716,20,1,0
1800,0.720,20,1,0
1810,0.724,20,1,0
1820,0.728,20,1,0
1830,0.732,20,1,0
1840,0.736,20,1,0
1850,0.740,20,1,0
1860,0.744,20,1,0
1870,0.748,20,1,0
1880,0.752,20,1,0
1890,0.756,20,1,0
1900,0.760,20,1,0
1910,0.764,20,1,0
1920,0.768,20,1,0
1930,0.772,20,1,0
1940,0.776,20,1,0
1950,0.780,20,1,0
1960,0.784,20,1,0
1970,0.788,20,1,0
1980,0.792,20,1,0
1990,0.796,20,1,0
2000,0.800,20,1,0
2010,0.804,20,1,0
2020,0.808,20,1,0
2030,0.812,20,1,0
2040,0.816,20,1,0
2050,0.820,20,1,0
2060,0.824,20,1,0
2070,0.828,20,1,0
2080,0.832,20,1,0
2090,0.836,20,1,0
2100,0.840,20,1,0
2110,0.844,20,1,0
2120,0.848,20,1,0
2130,0.852,20,1,0
2140,0.856,20,1,0
2150,0.860,20,1,0
2160,0.864,20,1,0
2170,0.868,20,1,0
2180,0.872,20,1,0
2190,0.876,20,1,0
2200,0.880,20,1,0
2210,0.884,20,1,0
2220,0.888,20,1,0
2230,0.892,20,1,0
2240,0.896,20,1,0
2250,0.900,20,1,0
2260,0.904,20,1,0
2270,0.908,20,1,0
2280,0.912,20,1,0
2290,0.916,20,1,0
2300,0.920,20,1,0
2310,0.924,20,1,0
2320,0.928,20,1,0
2330,0.932,20,1,0
2340,0.936,20,1,0
2350,0.940,20,1,0
2360,0.944,20,1,0
2370,0.948,20,1,0
2380,0.952,20,1,0
2390,0.956,20,1,0
2400,0.960,20,1,0
2410,0.964,20,1,0
2420,0.968,20,1,0
2430,0.972,20,1,0
2440,0.976,20,1,0
2450,0.980,20,1,0
2460,0.984,20,1,0
2470,0.988,20,1,0
2480,0.992,20,1,0
2490,0.996,20,1,0
2500,1.000,20,1,0
2510,1.004,20,1,0
2520,1.008,20,1,0
2530,1.012,20,1,0
2540,1.016,20,1,0
2550,1.020,20,1,0
2560,1.024,20,1,0
2570,1.028,20,1,0
2580,1.032,20,1,0
2590,1.036,20,1,0
2600,1.040,20,1,0
2610,1.044,20,1,0
2620,1.048,20,1,0
2630,1.052,20,1,0
2640,1.056,20,1,0
2650,1.060,20,1,0
2660,1.064,20,1,0
2670,1.068,20,1,0
2680,1.072,20,1,0
2690,1.076,20,1,0
2700,1.080,20,1,0
2710,1.084,20,1,0
2720,1.088,20,1,0
2730,1.092,20,1,0
2740,1.096,20,1,0
2750,1.100,20,1,0
2760,1.104,20,1,0
2770,1.108,20,1,0
2780,1.112,20,1,0
2790,1.116,20,1,0
2800,1.120,20,1,0
2810,1.124,20,1,0
2820,1.128,20,1,0
2830,1.132,20,1,0
2840,1.136,20,1,0
2850,1.140,20,1,0
2860,1.144,20,1,0
2870,1.148,20,1,0
2880,1.152,20,1,0
2890,1.156,20,1,0
2900,1.160,20,1,0
2910,1.164,20,1,0
2920,1.168,20,1,0
2930,1.172,20,1,0
2940,1.176,20,1,0
2950,1.180,20,1,0
2960,1.184,20,1,0
2970,1.188,20,1,0
2980,1.192,20,1,0
2990,1.196,20,1,0
3000,1.200,20,1,0
3010,1.204,20,1,0
3020,1.208,20,1,0
3030,1.212,20,1,0
3040,1.216,20,1,0
3050,1.220,20,1,0
3060,1.224,20,1,0
3070,1.228,20,1,0
3080,1.232,20,1,0
3090,1.236,20,1,0
3100,1.240,20,1,0
3110,1.244,20,1,0
3120,1.248,20,1,0
3130,1.252,20,1,0
3140,1.256,20,1,0
3150,1.260,20,1,0
3160,1.264,20,1,0
3170,1.268,20,1,0
3180,1.272,20,1,0
3190,1.276,20,1,0
3200,1.280,20,1,0
3210,1.284,20,1,0
3220,1.288,20,1,0
3230,1.292,20,1,0
3240,1.296,20,1,0
3250,1.300,20,1,0
3260,1.304,20,1,0
3270,1.308,20,1,0
3280,1.312,20,1,0
3290,1.316,20,1,0
3300,1.320,20,1,0
3310,1.324,20,1,0
3320,1.328,20,1,0
3330,1.332,20,1,0
3340,1.336,20,1,0
3350,1.340,20,1,0
3360,1.344,20,1,0
3370,1.348,20,1,0
3380,1.352,20,1,0
3390,1.356,20,1,0
3400,1.360,20,1,0
3410,1.364,20,1,0
3420,1.368,20,1,0
3430,1.372,20,1,0
3440,1.376,20,1,0
3450,1.380,20,1,0
3460,1.384,20,1,0
3470,1.388,20,1,0
3480,1.392,20,1,0
3490,1.396,20,1,0
3500,1.400,20,1,0
3510,1.404,20,1,0
3520,1.408,20,1,0
3530,1.412,20,1,0
3540,1.416,20,1,0
3550,1.420,20,1,0
3560,1.424,20,1,0
3570,1.428,20,1,0
3580,1.432,20,1,0
3590,1.436,20,1,0
3600,1.440,20,1,0
3610,1.444,20,1,0
3620,1.448,20,1,0
3630,1.452,20,1,0
3640,1.456,20,1,0
3650,1.460,20,1,0
3660,1.464,20,1,0
3670,1.468,20,1,0
3680,1.472,20,1,0
3690,1.476,20,1,0
3700,1.480,20,1,0
3710,1.484,20,1,0
3720,1.488,20,1,0
3730,1.492,20,1,0
3740,1.496,20,1,0
3750,1.500,20,1,0
3760,1.504,20,1,0
3770,1.508,20,1,0
3780,1.512,20,1,0
3790,1.516,20,1,0
3800,1.520,20,1,0
3810,1.524,20,1,0
3820,1.528,20,1,0
3830,1.532,20,1,0
3840,1.536,20,1,0
3850,1.540,20,1,0
3860,1.544,20,1,0
3870,1.548,20,1,0
3880,1.552,20,1,0
3890,1.556,20,1,0
3900,1.560,20,1,0
3910,1.564,20,1,0
3920,1.568,20,1,0
3930,1.572,20,1,0
3940,1.576,20,1,0
3950,1.580,20,1,0
3960,1.584,20,1,0
3970,1.588,20,1,0
3980,1.592,20,1,0
3990,1.596,20,1,0
4000,1.600,20,1,0
4010,1.604,20,1,0
4020,1.608,20,1,0
4030,1.612,20,1,0
4040,1.616,20,1,0
4050,1.620,20,1,0
4060,1.624,20,1,0
4070,1.628,20,1,0
4080,1.632,20,1,0
4090,1.636,20,1,0
4100,1.640,20,1,0
4110,1.644,20,1,0
4120,1.648,20,1,0
4130,1.652,20,1,0
4140,1.656,20,1,0
4150,1.660,20,1,0
4160,1.664,20,1,0
4170,1.668,20,1,0
4180,1.672,20,1,0
4190,1.676,20,1,0
4200,1.680,20,1,0
4210,1.684,20,1,0
4220,1.688,20,1,0
4230,1.692,20,1,0
4240,1.696,20,1,0
4250,1.700,20,1,0
4260,1.704,20,1,0
4270,1.708,20,1,0
4280,1.712,20,1,0
4290,1.716,20,1,0
4300,1.720,20,1,0
4310,1.724,20,1,0
4320,1.728,20,1,0
4330,1.732,20,1,0
4340,1.736,20,1,0
4350,1.740,20,1,0
4360,1.744,20,1,0
4370,1.748,20,1,0
4380,1.752,20,1,0
4390,1.756,20,1,0
4400,1.760,20,1,0
4410,1.764,20,1,0
4420,1.768,20,1,0
4430,1.772,20,1,0
4440,1.776,20,1,0
4450,1.780,20,1,0
4460,1.784,20,1,0
4470,1.788,20,1,0
4480,1.792,20,1,0
4490,1.796,20,1,0
4500,1.800,20,1,0
4510,1.804,20,1,0
4520,1.808,20,1,0
4530,1.812,20,1,0
4540,1.816,20,1,0
4550,1.820,20,1,0
4560,1.824,20,1,0
4570,1.828,20,1,0
4580,1.832,20,1,0
4590,1.836,20,1,0
4600,1.840,20,1,0
4610,1.844,20,1,0
4620,1.848,20,1,0
4630,1.852,20,1,0
4640,1.856,20,1,0
4650,1.860,20,1,0
4660,1.864,20,1,0
4670,1.868,20,1,0
4680,1.872,20,1,0
4690,1.876,20,1,0
4700,1.880,20,1,0
4710,1.884,20,1,0
4720,1.888,20,1,0
4730,1.892,20,1,0
4740,1.896,20,1,0
4750,1.900,20,1,0
4760,1.904,20,1,0
4770,1.908,20,1,0
4780,1.912,20,1,0
4790,1.916,20,1,0
4800,1.920,20,1,0
4810,1.924,20,1,0
4820,1.928,20,1,0
4830,1.932,20,1,0
4840,1.936,20,1,0
4850,1.940,20,1,0
4860,1.944,20,1,0
4870,1.948,20,1,0
4880,1.952,20,1,0
4890,1.956,20,1,0
4900,1.960,20,1,0
4910,1.964,20,1,0
4920,1.968,20,1,0
4930,1.972,20,1,0
4940,1.976,20,1,0
4950,1.980,20,1,0
4960,1.984,20,1,0
4970,1.988,20,1,0
4980,1.992,20,1,0
4990,1.996,20,1,0
5000,2.000,20,1,0
5010,2.004,20,2,0
5020,2.008,20,2,0
5030,2.012,20,2,0
5040,2.016,20,2,0
5050,2.020,21,2,0
5060,2.024,21,2,0
5070,2.028,21,2,0
5080,2.032,21,2,0
5090,2.036,21,2,0
5100,2.040,21,2,0
5110,2.044,21,2,0
5120,2.048,21,2,0
5130,2.052,21,2,0
5140,2.056,21,2,0
5150,2.060,22,2,0
5160,2.064,22,2,0
5170,2.068,22,2,0
5180,2.072,22,2,0
5190,2.076,22,2,0
5200,2.080,22,2,0
5210,2.084,22,2,0
5220,2.088,22,2,0
5230,2.092,22,2,0
5240,2.096,23,2,0
5250,2.100,23,2,0
5260,2.104,23,2,0
5270,2.108,23,2,0
5280,2.112,23,2,0
5290,2.116,23,2,0
5300,2.120,23,2,0
5310,2.124,23,2,0
5320,2.128,23,2,0
5330,2.132,24,2,0
5340,2.136,24,2,0
5350,2.140,24,2,0
5360,2.144,24,2,0
5370,2.148,24,2,0
5380,2.152,24,2,0
5390,2.156,24,2,0
5400,2.160,24,2,0
5410,2.164,24,2,0
5420,2.168,24,2,0
5430,2.172,25,2,0
5440,2.176,25,2,0
5450,2.180,25,2,0
5460,2.184,25,2,0
5470,2.188,25,2,0
5480,2.192,25,2,0
5490,2.196,25,2,0
5500,2.200,25,2,0
5510,2.204,25,2,0
5520,2.208,26,2,0
5530,2.212,26,2,0
5540,2.216,26,2,0
5550,2.220,26,2,0
5560,2.224,26,2,0
5570,2.228,26,2,0
5580,2.232,26,2,0
5590,2.236,26,2,0
5600,2.240,26,2,0
5610,2.244,27,2,0
5620,2.248,27,2,0
5630,2.252,27,2,0
5640,2.256,27,2,0
5650,2.260,27,2,0
5660,2.264,27,2,0
5670,2.268,27,2,0
5680,2.272,27,2,0
5690,2.276,27,2,0
5700,2.280,27,2,0
5710,2.284,28,2,0
5720,2.288,28,2,0
5730,2.292,28,2,0
5740,2.296,28,2,0
5750,2.300,28,2,0
5760,2.304,28,2,0
5770,2.308,28,2,0
5780,2.312,28,2,0
5790,2.316,28,2,0
5800,2.320,29,2,0
5810,2.324,29,2,0
5820,2.328,29,2,0
5830,2.332,29,2,0
5840,2.336,29,2,0
5850,2.340,29,2,0
5860,2.344,29,2,0
5870,2.348,29,2,0
5880,2.352,29,2,0
5890,2.356,29,2,0
5900,2.360,30,2,0
5910,2.364,30,2,0
5920,2.368,30,2,0
5930,2.372,30,2,0
5940,2.376,30,2,0
5950,2.380,30,2,0
5960,2.384,30,2,0
5970,2.388,30,2,0
5980,2.392,30,2,0
5990,2.396,31,2,0
6000,2.400,31,2,0
6010,2.404,31,2,0
6020,2.408,31,2,0
6030,2.412,31,2,0
6040,2.416,31,2,0
6050,2.420,31,2,0
6060,2.424,31,2,0
6070,2.428,31,2,0
6080,2.432,32,2,0
6090,2.436,32,2,0
6100,2.440,32,2,0
6110,2.444,32,2,0
6120,2.448,32,2,0
6130,2.452,32,2,0
6140,2.456,32,2,0
6150,2.460,32,2,0
6160,2.464,32,2,0
6170,2.468,32,2,0
6180,2.472,33,2,0
6190,2.476,33,2,0
6200,2.480,33,2,0
6210,2.484,33,2,0
6220,2.488,33,2,0
6230,2.492,33,2,0
6240,2.496,33,2,0
6250,2.500,33,2,0
6260,2.504,33,2,0
6270,2.508,34,2,0
6280,2.512,34,2,0
6290,2.516,34,2,0
6300,2.520,34,2,0
6310,2.524,34,2,0
6320,2.528,34,2,0
6330,2.532,34,2,0
6340,2.536,34,2,0
6350,2.540,34,2,0
6360,2.544,35,2,0
6370,2.548,35,2,0
6380,2.552,35,2,0
6390,2.556,35,2,0
6400,2.560,35,2,0
6410,2.564,35,2,0
6420,2.568,35,2,0
6430,2.572,35,2,0
6440,2.576,35,2,0
6450,2.580,35,2,0
6460,2.584,36,2,0
6470,2.588,36,2,0
6480,2.592,36,2,0
6490,2.596,36,2,0
6500,2.600,36,2,0
6510,2.604,36,2,0
6520,2.608,36,2,0
6530,2.612,36,2,0
6540,2.616,36,2,0
6550,2.620,37,2,0
6560,2.624,37,2,0
6570,2.628,37,2,0
6580,2.632,37,2,0
6590,2.636,37,2,0
6600,2.640,37,2,0
6610,2.644,37,2,0
6620,2.648,37,2,0
6630,2.652,37,2,0
6640,2.656,37,2,0
6650,2.660,38,2,0
6660,2.664,38,2,0
6670,2.668,38,2,0
6680,2.672,38,2,0
6690,2.676,38,2,0
6700,2.680,38,2,0
6710,2.684,38,2,0
6720,2.688,38,2,0
6730,2.692,38,2,0
6740,2.696,39,2,0
6750,2.700,39,2,0
6760,2.704,39,2,0
6770,2.708,39,2,0
6780,2.712,39,2,0
6790,2.716,39,2,0
6800,2.720,39,2,0
6810,2.724,39,2,0
6820,2.728,39,2,0
6830,2.732,40,2,0
6840,2.736,40,2,0
6850,2.740,40,2,0
6860,2.744,40,2,0
6870,2.748,40,2,0
6880,2.752,40,2,0
6890,2.756,40,2,0
6900,2.760,40,2,0
6910,2.764,40,2,0
6920,2.768,40,2,0
6930,2.772,41,2,0
6940,2.776,41,2,0
6950,2.780,41,2,0
6960,2.784,41,2,0
6970,2.788,41,2,0
6980,2.792,41,2,0
6990,2.796,41,2,0
7000,2.800,41,2,0
7010,2.804,41,2,0
7020,2.808,42,2,0
7030,2.812,42,2,0
7040,2.816,42,2,0
7050,2.820,42,2,0
7060,2.824,42,2,0
7070,2.828,42,2,0
7080,2.832,42,2,0
7090,2.836,42,2,0
7100,2.840,42,2,0
7110,2.844,43,2,0
7120,2.848,43,2,0
7130,2.852,43,2,0
7140,2.856,43,2,0
7150,2.860,43,2,0
7160,2.864,43,2,0
7170,2.868,43,2,0
7180,2.872,43,2,0
7190,2.876,43,2,0
7200,2.880,43,2,0
7210,2.884,44,2,0
7220,2.888,44,2,0
7230,2.892,44,2,0
7240,2.896,44,2,0
7250,2.900,44,2,0
7260,2.904,44,2,0
7270,2.908,44,2,0
7280,2.912,44,2,0
7290,2.916,44,2,0
7300,2.920,45,2,0
7310,2.924,45,2,0
7320,2.928,45,2,0
7330,2.932,45,2,0
7340,2.936,45,2,0
7350,2.940,45,2,0
7360,2.944,45,2,0
7370,2.948,45,2,0
7380,2.952,45,2,0
7390,2.956,45,2,0
7400,2.960,46,2,0
7410,2.964,46,2,0
7420,2.968,46,2,0
7430,2.972,46,2,0
7440,2.976,46,2,0
7450,2.980,46,2,0
7460,2.984,46,2,0
7470,2.988,46,2,0
7480,2.992,46,2,0
7490,2.996,47,2,0
7500,3.000,47,2,0
7510,3.004,47,2,0
7520,3.008,47,2,0
7530,3.012,47,2,0
7540,3.016,47,2,0
7550,3.020,47,2,0
7560,3.024,47,2,0
7570,3.028,47,2,0
7580,3.032,48,2,0
7590,3.036,48,2,0
7600,3.040,48,2,0
7610,3.044,48,2,0
7620,3.048,48,2,0
7630,3.052,48,2,0
7640,3.056,48,2,0
7650,3.060,48,2,0
7660,3.064,48,2,0
7670,3.068,48,2,0
7680,3.072,49,2,0
7690,3.076,49,2,0
7700,3.080,49,2,0
7710,3.084,49,2,0
7720,3.088,49,2,0
7730,3.092,49,2,0
7740,3.096,49,2,0
7750,3.100,49,2,0
7760,3.104,49,2,0
7770,3.108,50,2,0
7780,3.112,50,2,0
7790,3.116,50,2,0
7800,3.120,50,2,0
7810,3.124,50,2,0
7820,3.128,50,2,0
7830,3.132,50,2,0
7840,3.136,50,2,0
7850,3.140,50,2,0
7860,3.144,51,2,0
7870,3.148,51,2,0
7880,3.152,51,2,0
7890,3.156,51,2,0
7900,3.160,51,2,0
7910,3.164,51,2,0
7920,3.168,51,2,0
7930,3.172,51,2,0
7940,3.176,51,2,0
7950,3.180,51,2,0
7960,3.184,52,2,0
7970,3.188,52,2,0
7980,3.192,52,2,0
7990,3.196,52,2,0
8000,3.200,52,2,0
8010,3.204,52,2,0
8020,3.208,52,2,0
8030,3.212,52,2,0
8040,3.216,52,2,0
8050,3.220,53,2,0
8060,3.224,53,2,0
8070,3.228,53,2,0
8080,3.232,53,2,0
8090,3.236,53,2,0
8100,3.240,53,2,0
8110,3.244,53,2,0
8120,3.248,53,2,0
8130,3.252,53,2,0
8140,3.256,53,2,0
8150,3.260,54,2,0
8160,3.264,54,2,0
8170,3.268,54,2,0
8180,3.272,54,2,0
8190,3.276,54,2,0
8200,3.280,54,2,0
8210,3.284,54,2,0
8220,3.288,54,2,0
8230,3.292,54,2,0
8240,3.296,55,2,0
8250,3.300,55,2,0
8260,3.304,55,2,0
8270,3.308,55,2,0
8280,3.312,55,2,0
8290,3.316,55,2,0
8300,3.320,55,2,0
8310,3.324,55,2,0
8320,3.328,55,2,0
8330,3.332,56,2,0
8340,3.336,56,2,0
8350,3.340,56,2,0
8360,3.344,56,2,0
8370,3.348,56,2,0
8380,3.352,56,2,0
8390,3.356,56,2,0
8400,3.360,56,2,0
8410,3.364,56,2,0
8420,3.368,56,2,0
8430,3.372,57,2,0
8440,3.376,57,2,0
8450,3.380,57,2,0
8460,3.384,57,2,0
8470,3.388,57,2,0
8480,3.392,57,2,0
8490,3.396,57,2,0
8500,3.400,57,2,0
8510,3.404,57,2,0
8520,3.408,58,2,0
8530,3.412,58,2,0
8540,3.416,58,2,0
8550,3.420,58,2,0
8560,3.424,58,2,0
8570,3.428,58,2,0
8580,3.432,58,2,0
8590,3.436,58,2,0
8600,3.440,58,2,0
8610,3.444,59,2,0
8620,3.448,59,2,0
8630,3.452,59,2,0
8640,3.456,59,2,0
8650,3.460,59,2,0
