# META firmware=d8a4e75;board=ESP32-DevKitC-32E;fr_tl_07=disabled
t_ms,decel_ms2,brake_light_pct,fsm_state,imu_health
21220,3.912,20,1,2
21230,3.908,20,1,2
21240,3.904,20,1,2
21250,3.900,20,1,2
21260,3.896,20,1,2
21270,3.892,20,1,2
21280,3.888,20,1,2
21290,3.884,20,1,2
21300,3.880,20,1,2
21310,3.876,20,1,2
21320,3.872,20,1,2
21330,3.868,20,1,2
21340,3.864,20,1,2
21350,3.860,20,1,2
21360,3.856,20,1,2
21370,3.852,20,1,2
21380,3.848,20,1,2
21390,3.844,20,1,2
21400,3.840,20,1,2
21410,3.836,20,1,2
21420,3.832,20,1,2
21430,3.828,20,1,2
21440,3.824,20,1,2
21450,3.820,20,1,2
21460,3.816,20,1,2
21470,3.812,20,1,2
21480,3.808,20,1,2
21490,3.804,20,1,2
21500,3.800,20,1,2
21510,3.796,20,1,2
21520,3.792,20,1,2
21530,3.788,20,1,2
21540,3.784,20,1,2
21550,3.780,20,1,2
21560,3.776,20,1,2
21570,3.772,20,1,2
21580,3.768,20,1,2
21590,3.764,20,1,2
21600,3.760,20,1,2
21610,3.756,20,1,2
21620,3.752,20,1,2
21630,3.748,20,1,2
21640,3.744,20,1,2
21650,3.740,20,1,2
21660,3.736,20,1,2
21670,3.732,20,1,2
21680,3.728,20,1,2
21690,3.724,20,1,2
21700,3.720,20,1,2
21710,3.716,20,1,2
21720,3.712,20,1,2
21730,3.708,20,1,2
21740,3.704,20,1,2
21750,3.700,20,1,2
21760,3.696,20,1,2
21770,3.692,20,1,2
21780,3.688,20,1,2
21790,3.684,20,1,2
21800,3.680,20,1,2
21810,3.676,20,1,2
21820,3.672,20,1,2
21830,3.668,20,1,2
21840,3.664,20,1,2
21850,3.660,20,1,2
21860,3.656,20,1,2
21870,3.652,20,1,2
21880,3.648,20,1,2
21890,3.644,20,1,2
21900,3.640,20,1,2
21910,3.636,20,1,2
21920,3.632,20,1,2
21930,3.628,20,1,2
21940,3.624,20,1,2
21950,3.620,20,1,2
21960,3.616,20,1,2
21970,3.612,20,1,2
21980,3.608,20,1,2
21990,3.604,20,1,2
22000,3.600,20,1,2
22010,3.596,20,1,2
22020,3.592,20,1,2
22030,3.588,20,1,2
22040,3.584,20,1,2
22050,3.580,20,1,2
22060,3.576,20,1,2
22070,3.572,20,1,2
22080,3.568,20,1,2
22090,3.564,20,1,2
22100,3.560,20,1,2
22110,3.556,20,1,2
22120,3.552,20,1,2
22130,3.548,20,1,2
22140,3.544,20,1,2
22150,3.540,20,1,2
22160,3.536,20,1,2
22170,3.532,20,1,2
22180,3.528,20,1,2
22190,3.524,20,1,2
22200,3.520,20,1,2
22210,3.516,20,1,2
22220,3.512,20,1,2
22230,3.508,20,1,2
22240,3.504,20,1,2
22250,3.500,20,1,2
22260,3.496,20,1,2
22270,3.492,20,1,2
22280,3.488,20,1,2
22290,3.484,20,1,2
22300,3.480,20,1,2
22310,3.476,20,1,2
22320,3.472,20,1,2
22330,3.468,20,1,2
22340,3.464,20,1,2
22350,3.460,20,1,2
22360,3.456,20,1,2
22370,3.452,20,1,2
22380,3.448,20,1,2
22390,3.444,20,1,2
22400,3.440,20,1,2
22410,3.436,20,1,2
22420,3.432,20,1,2
22430,3.428,20,1,2
22440,3.424,20,1,2
22450,3.420,20,1,2
22460,3.416,20,1,2
22470,3.412,20,1,2
22480,3.408,20,1,2
22490,3.404,20,1,2
22500,3.400,20,1,2
22510,3.396,20,1,2
22520,3.392,20,1,2
22530,3.388,20,1,2
22540,3.384,20,1,2
22550,3.380,20,1,2
22560,3.376,20,1,2
22570,3.372,20,1,2
22580,3.368,20,1,2
22590,3.364,20,1,2
22600,3.360,20,1,2
22610,3.356,20,1,2
22620,3.352,20,1,2
22630,3.348,20,1,2
22640,3.344,20,1,2
22650,3.340,20,1,2
22660,3.336,20,1,2
22670,3.332,20,1,2
22680,3.328,20,1,2
22690,3.324,20,1,2
22700,3.320,20,1,2
22710,3.316,20,1,2
22720,3.312,20,1,2
22730,3.308,20,1,2
22740,3.304,20,1,2
22750,3.300,20,1,2
22760,3.296,20,1,2
22770,3.292,20,1,2
22780,3.288,20,1,2
22790,3.284,20,1,2
22800,3.280,20,1,2
22810,3.276,20,1,2
22820,3.272,20,1,2
22830,3.268,20,1,2
22840,3.264,20,1,2
22850,3.260,20,1,2
22860,3.256,20,1,2
22870,3.252,20,1,2
22880,3.248,20,1,2
22890,3.244,20,1,2
22900,3.240,20,1,2
22910,3.236,20,1,2
22920,3.232,20,1,2
22930,3.228,20,1,2
22940,3.224,20,1,2
22950,3.220,20,1,2
22960,3.216,20,1,2
22970,3.212,20,1,2
22980,3.208,20,1,2
22990,3.204,20,1,2
23000,3.200,20,1,2
23010,3.196,20,1,2
23020,3.192,20,1,2
23030,3.188,20,1,2
23040,3.184,20,1,2
23050,3.180,20,1,2
23060,3.176,20,1,2
23070,3.172,20,1,2
23080,3.168,20,1,2
23090,3.164,20,1,2
23100,3.160,20,1,2
23110,3.156,20,1,2
23120,3.152,20,1,2
23130,3.148,20,1,2
23140,3.144,20,1,2
23150,3.140,20,1,2
23160,3.136,20,1,2
23170,3.132,20,1,2
23180,3.128,20,1,2
23190,3.124,20,1,2
23200,3.120,20,1,2
23210,3.116,20,1,2
23220,3.112,20,1,2
23230,3.108,20,1,2
23240,3.104,20,1,2
23250,3.100,20,1,2
23260,3.096,20,1,2
23270,3.092,20,1,2
23280,3.088,20,1,2
23290,3.084,20,1,2
23300,3.080,20,1,2
23310,3.076,20,1,2
23320,3.072,20,1,2
23330,3.068,20,1,2
23340,3.064,20,1,2
23350,3.060,20,1,2
23360,3.056,20,1,2
23370,3.052,20,1,2
23380,3.048,20,1,2
23390,3.044,20,1,2
23400,3.040,20,1,2
23410,3.036,20,1,2
23420,3.032,20,1,2
23430,3.028,20,1,2
23440,3.024,20,1,2
23450,3.020,20,1,2
23460,3.016,20,1,2
23470,3.012,20,1,2
23480,3.008,20,1,2
23490,3.004,20,1,2
23500,3.000,20,1,2
23510,2.996,20,1,2
23520,2.992,20,1,2
23530,2.988,20,1,2
23540,2.984,20,1,2
23550,2.980,20,1,2
23560,2.976,20,1,2
23570,2.972,20,1,2
23580,2.968,20,1,2
23590,2.964,20,1,2
23600,2.960,20,1,2
23610,2.956,20,1,2
23620,2.952,20,1,2
23630,2.948,20,1,2
23640,2.944,20,1,2
23650,2.940,20,1,2
23660,2.936,20,1,2
23670,2.932,20,1,2
23680,2.928,20,1,2
23690,2.924,20,1,2
23700,2.920,20,1,2
23710,2.916,20,1,2
23720,2.912,20,1,2
23730,2.908,20,1,2
23740,2.904,20,1,2
23750,2.900,20,1,2
23760,2.896,20,1,2
23770,2.892,20,1,2
23780,2.888,20,1,2
23790,2.884,20,1,2
23800,2.880,20,1,2
23810,2.876,20,1,2
23820,2.872,20,1,2
23830,2.868,20,1,2
23840,2.864,20,1,2
23850,2.860,20,1,2
23860,2.856,20,1,2
23870,2.852,20,1,2
23880,2.848,20,1,2
23890,2.844,20,1,2
23900,2.840,20,1,2
23910,2.836,20,1,2
23920,2.832,20,1,2
23930,2.828,20,1,2
23940,2.824,20,1,2
23950,2.820,20,1,2
23960,2.816,20,1,2
23970,2.812,20,1,2
23980,2.808,20,1,2
23990,2.804,20,1,2
24000,2.800,20,1,2
24010,2.796,20,1,2
24020,2.792,20,1,2
24030,2.788,20,1,2
24040,2.784,20,1,2
24050,2.780,20,1,2
24060,2.776,20,1,2
24070,2.772,20,1,2
24080,2.768,20,1,2
24090,2.764,20,1,2
24100,2.760,20,1,2
24110,2.756,20,1,2
24120,2.752,20,1,2
24130,2.748,20,1,2
24140,2.744,20,1,2
24150,2.740,20,1,2
24160,2.736,20,1,2
24170,2.732,20,1,2
24180,2.728,20,1,2
24190,2.724,20,1,2
24200,2.720,20,1,2
24210,2.716,20,1,2
24220,2.712,20,1,2
24230,2.708,20,1,2
24240,2.704,20,1,2
24250,2.700,20,1,2
24260,2.696,20,1,2
24270,2.692,20,1,2
24280,2.688,20,1,2
24290,2.684,20,1,2
24300,2.680,20,1,2
24310,2.676,20,1,2
24320,2.672,20,1,2
24330,2.668,20,1,2
24340,2.664,20,1,2
24350,2.660,20,1,2
24360,2.656,20,1,2
24370,2.652,20,1,2
24380,2.648,20,1,2
24390,2.644,20,1,2
24400,2.640,20,1,2
24410,2.636,20,1,2
24420,2.632,20,1,2
24430,2.628,20,1,2
24440,2.624,20,1,2
24450,2.620,20,1,2
24460,2.616,20,1,2
24470,2.612,20,1,2
24480,2.608,20,1,2
24490,2.604,20,1,2
24500,2.600,20,1,2
24510,2.596,20,1,2
24520,2.592,20,1,2
24530,2.588,20,1,2
24540,2.584,20,1,2
24550,2.580,20,1,2
24560,2.576,20,1,2
24570,2.572,20,1,2
24580,2.568,20,1,2
24590,2.564,20,1,2
24600,2.560,20,1,2
24610,2.556,20,1,2
24620,2.552,20,1,2
24630,2.548,20,1,2
24640,2.544,20,1,2
24650,2.540,20,1,2
24660,2.536,20,1,2
24670,2.532,20,1,2
24680,2.528,20,1,2
24690,2.524,20,1,2
24700,2.520,20,1,2
24710,2.516,20,1,2
24720,2.512,20,1,2
24730,2.508,20,1,2
24740,2.504,20,1,2
24750,2.500,20,1,2
24760,2.496,20,1,2
24770,2.492,20,1,2
24780,2.488,20,1,2
24790,2.484,20,1,2
24800,2.480,20,1,2
24810,2.476,20,1,2
24820,2.472,20,1,2
24830,2.468,20,1,2
24840,2.464,20,1,2
24850,2.460,20,1,2
24860,2.456,20,1,2
24870,2.452,20,1,2
24880,2.448,20,1,2
24890,2.444,20,1,2
24900,2.440,20,1,2
24910,2.436,20,1,2
24920,2.432,20,1,2
24930,2.428,20,1,2
24940,2.424,20,1,2
24950,2.420,20,1,2
24960,2.416,20,1,2
24970,2.412,20,1,2
24980,2.408,20,1,2
24990,2.404,20,1,2
25000,2.400,20,1,2
25010,2.396,20,1,2
25020,2.392,20,1,2
25030,2.388,20,1,2
25040,2.384,20,1,2
25050,2.380,20,1,2
25060,2.376,20,1,2
25070,2.372,20,1,2
25080,2.368,20,1,2
25090,2.364,20,1,2
25100,2.360,20,1,2
25110,2.356,20,1,2
25120,2.352,20,1,2
25130,2.348,20,1,2
25140,2.344,20,1,2
25150,2.340,20,1,2
25160,2.336,20,1,2
25170,2.332,20,1,2
25180,2.328,20,1,2
25190,2.324,20,1,2
25200,2.320,20,1,2
25210,2.316,20,1,2
25220,2.312,20,1,2
25230,2.308,20,1,2
25240,2.304,20,1,2
25250,2.300,20,1,2
25260,2.296,20,1,2
25270,2.292,20,1,2
25280,2.288,20,1,2
25290,2.284,20,1,2
25300,2.280,20,1,2
25310,2.276,20,1,2
25320,2.272,20,1,2
25330,2.268,20,1,2
25340,2.264,20,1,2
25350,2.260,20,1,2
25360,2.256,20,1,2
25370,2.252,20,1,2
25380,2.248,20,1,2
25390,2.244,20,1,2
25400,2.240,20,1,2
25410,2.236,20,1,2
25420,2.232,20,1,2
25430,2.228,20,1,2
25440,2.224,20,1,2
25450,2.220,20,1,2
25460,2.216,20,1,2
25470,2.212,20,1,2
25480,2.208,20,1,2
25490,2.204,20,1,2
25500,2.200,20,1,2
25510,2.196,20,1,2
25520,2.192,20,1,2
25530,2.188,20,1,2
25540,2.184,20,1,2
25550,2.180,20,1,2
25560,2.176,20,1,2
25570,2.172,20,1,2
25580,2.168,20,1,2
25590,2.164,20,1,2
25600,2.160,20,1,2
25610,2.156,20,1,2
25620,2.152,20,1,2
25630,2.148,20,1,2
25640,2.144,20,1,2
25650,2.140,20,1,2
25660,2.136,20,1,2
25670,2.132,20,1,2
25680,2.128,20,1,2
25690,2.124,20,1,2
25700,2.120,20,1,2
25710,2.116,20,1,2
25720,2.112,20,1,2
25730,2.108,20,1,2
25740,2.104,20,1,2
25750,2.100,20,1,2
25760,2.096,20,1,2
25770,2.092,20,1,2
25780,2.088,20,1,2
25790,2.084,20,1,2
25800,2.080,20,1,2
25810,2.076,20,1,2
25820,2.072,20,1,2
25830,2.068,20,1,2
25840,2.064,20,1,2
25850,2.060,20,1,2
25860,2.056,20,1,2
25870,2.052,20,1,2
25880,2.048,20,1,2
25890,2.044,20,1,2
25900,2.040,20,1,2
25910,2.036,20,1,2
25920,2.032,20,1,2
25930,2.028,20,1,2
25940,2.024,20,1,2
25950,2.020,20,1,2
25960,2.016,20,1,2
25970,2.012,20,1,2
25980,2.008,20,1,2
25990,2.004,20,1,2
26000,2.000,20,1,2
26010,1.996,20,1,2
26020,1.992,20,1,2
26030,1.988,20,1,2
26040,1.984,20,1,2
26050,1.980,20,1,2
26060,1.976,20,1,2
26070,1.972,20,1,2
26080,1.968,20,1,2
26090,1.964,20,1,2
26100,1.960,20,1,2
26110,1.956,20,1,2
26120,1.952,20,1,2
26130,1.948,20,1,2
26140,1.944,20,1,2
26150,1.940,20,1,2
26160,1.936,20,1,2
26170,1.932,20,1,2
26180,1.928,20,1,2
26190,1.924,20,1,2
26200,1.920,20,1,2
26210,1.916,20,1,2
26220,1.912,20,1,2
26230,1.908,20,1,2
26240,1.904,20,1,2
26250,1.900,20,1,2
26260,1.896,20,1,2
26270,1.892,20,1,2
26280,1.888,20,1,2
26290,1.884,20,1,2
26300,1.880,20,1,2
26310,1.876,20,1,2
26320,1.872,20,1,2
26330,1.868,20,1,2
26340,1.864,20,1,2
26350,1.860,20,1,2
26360,1.856,20,1,2
26370,1.852,20,1,2
26380,1.848,20,1,2
26390,1.844,20,1,2
26400,1.840,20,1,2
26410,1.836,20,1,2
26420,1.832,20,1,2
26430,1.828,20,1,2
26440,1.824,20,1,2
26450,1.820,20,1,2
26460,1.816,20,1,2
26470,1.812,20,1,2
26480,1.808,20,1,2
26490,1.804,20,1,2
26500,1.800,20,1,2
26510,1.796,20,1,2
26520,1.792,20,1,2
26530,1.788,20,1,2
26540,1.784,20,1,2
26550,1.780,20,1,2
26560,1.776,20,1,2
26570,1.772,20,1,2
26580,1.768,20,1,2
26590,1.764,20,1,2
26600,1.760,20,1,2
26610,1.756,20,1,2
26620,1.752,20,1,2
26630,1.748,20,1,2
26640,1.744,20,1,2
26650,1.740,20,1,2
26660,1.736,20,1,2
26670,1.732,20,1,2
26680,1.728,20,1,2
26690,1.724,20,1,2
26700,1.720,20,1,2
26710,1.716,20,1,2
26720,1.712,20,1,2
26730,1.708,20,1,2
26740,1.704,20,1,2
26750,1.700,20,1,2
26760,1.696,20,1,2
26770,1.692,20,1,2
26780,1.688,20,1,2
26790,1.684,20,1,2
26800,1.680,20,1,2
26810,1.676,20,1,2
26820,1.672,20,1,2
26830,1.668,20,1,2
26840,1.664,20,1,2
26850,1.660,20,1,2
26860,1.656,20,1,2
26870,1.652,20,1,2
26880,1.648,20,1,2
26890,1.644,20,1,2
26900,1.640,20,1,2
26910,1.636,20,1,2
26920,1.632,20,1,2
26930,1.628,20,1,2
26940,1.624,20,1,2
26950,1.620,20,1,2
26960,1.616,20,1,2
26970,1.612,20,1,2
26980,1.608,20,1,2
26990,1.604,20,1,2
27000,1.600,20,1,2
27010,1.596,20,1,2
27020,1.592,20,1,2
27030,1.588,20,1,2
27040,1.584,20,1,2
27050,1.580,20,1,2
27060,1.576,20,1,2
27070,1.572,20,1,2
27080,1.568,20,1,2
27090,1.564,20,1,2
27100,1.560,20,1,2
27110,1.556,20,1,2
27120,1.552,20,1,2
27130,1.548,20,1,2
27140,1.544,20,1,2
27150,1.540,20,1,2
27160,1.536,20,1,2
27170,1.532,20,1,2
27180,1.528,20,1,2
27190,1.524,20,1,2
27200,1.520,20,1,2
27210,1.516,20,1,2
27220,1.512,20,1,2
27230,1.508,20,1,2
27240,1.504,20,1,2
27250,1.500,20,1,2
27260,1.496,20,1,2
27270,1.492,20,1,2
27280,1.488,20,1,2
27290,1.484,20,1,2
27300,1.480,20,1,2
27310,1.476,20,1,2
27320,1.472,20,1,2
27330,1.468,20,1,2
27340,1.464,20,1,2
27350,1.460,20,1,2
27360,1.456,20,1,2
27370,1.452,20,1,2
27380,1.448,20,1,2
27390,1.444,20,1,2
27400,1.440,20,1,2
27410,1.436,20,1,2
27420,1.432,20,1,2
27430,1.428,20,1,2
27440,1.424,20,1,2
27450,1.420,20,1,2
27460,1.416,20,1,2
27470,1.412,20,1,2
27480,1.408,20,1,2
27490,1.404,20,1,2
27500,1.400,20,1,2
27510,1.396,20,1,2
27520,1.392,20,1,2
27530,1.388,20,1,2
27540,1.384,20,1,2
27550,1.380,20,1,2
27560,1.376,20,1,2
27570,1.372,20,1,2
27580,1.368,20,1,2
27590,1.364,20,1,2
27600,1.360,20,1,2
27610,1.356,20,1,2
27620,1.352,20,1,2
27630,1.348,20,1,2
27640,1.344,20,1,2
27650,1.340,20,1,2
27660,1.336,20,1,2
27670,1.332,20,1,2
27680,1.328,20,1,2
27690,1.324,20,1,2
27700,1.320,20,1,2
27710,1.316,20,1,2
27720,1.312,20,1,2
27730,1.308,20,1,2
27740,1.304,20,1,2
27750,1.300,20,1,2
27760,1.296,20,1,2
27770,1.292,20,1,2
27780,1.288,20,1,2
27790,1.284,20,1,2
27800,1.280,20,1,2
27810,1.276,20,1,2
27820,1.272,20,1,2
27830,1.268,20,1,2
27840,1.264,20,1,2
27850,1.260,20,1,2
27860,1.256,20,1,2
27870,1.252,20,1,2
27880,1.248,20,1,2
27890,1.244,20,1,2
27900,1.240,20,1,2
27910,1.236,20,1,2
27920,1.232,20,1,2
27930,1.228,20,1,2
27940,1.224,20,1,2
27950,1.220,20,1,2
27960,1.216,20,1,2
27970,1.212,20,1,2
27980,1.208,20,1,2
27990,1.204,20,1,2
28000,1.200,20,1,2
28010,1.196,20,1,2
28020,1.192,20,1,2
28030,1.188,20,1,2
28040,1.184,20,1,2
28050,1.180,20,1,2
28060,1.176,20,1,2
28070,1.172,20,1,2
28080,1.168,20,1,2
28090,1.164,20,1,2
28100,1.160,20,1,2
28110,1.156,20,1,2
28120,1.152,20,1,2
28130,1.148,20,1,2
28140,1.144,20,1,2
28150,1.140,20,1,2
28160,1.136,20,1,2
28170,1.132,20,1,2
28180,1.128,20,1,2
28190,1.124,20,1,2
28200,1.120,20,1,2
28210,1.116,20,1,2
28220,1.112,20,1,2
28230,1.108,20,1,2
28240,1.104,20,1,2
28250,1.100,20,1,2
28260,1.096,20,1,2
28270,1.092,20,1,2
28280,1.088,20,1,2
28290,1.084,20,1,2
28300,1.080,20,1,2
28310,1.076,20,1,2
28320,1.072,20,1,2
28330,1.068,20,1,2
28340,1.064,20,1,2
28350,1.060,20,1,2
28360,1.056,20,1,2
28370,1.052,20,1,2
28380,1.048,20,1,2
28390,1.044,20,1,2
28400,1.040,20,1,2
28410,1.036,20,1,2
28420,1.032,20,1,2
28430,1.028,20,1,2
28440,1.024,20,1,2
28450,1.020,20,1,2
28460,1.016,20,1,2
28470,1.012,20,1,2
28480,1.008,20,1,2
28490,1.004,20,1,2
28500,1.000,20,1,2
28510,0.996,20,1,2
28520,0.992,20,1,2
28530,0.988,20,1,2
28540,0.984,20,1,2
28550,0.980,20,1,2
28560,0.976,20,1,2
28570,0.972,20,1,2
28580,0.968,20,1,2
28590,0.964,20,1,2
28600,0.960,20,1,2
28610,0.956,20,1,2
28620,0.952,20,1,2
28630,0.948,20,1,2
28640,0.944,20,1,2
28650,0.940,20,1,2
28660,0.936,20,1,2
28670,0.932,20,1,2
28680,0.928,20,1,2
28690,0.924,20,1,2
28700,0.920,20,1,2
28710,0.916,20,1,2
28720,0.912,20,1,2
28730,0.908,20,1,2
28740,0.904,20,1,2
28750,0.900,20,1,2
28760,0.896,20,1,2
28770,0.892,20,1,2
28780,0.888,20,1,2
28790,0.884,20,1,2
28800,0.880,20,1,2
28810,0.876,20,1,2
28820,0.872,20,1,2
28830,0.868,20,1,2
28840,0.864,20,1,2
28850,0.860,20,1,2
28860,0.856,20,1,2
28870,0.852,20,1,2
28880,0.848,20,1,2
28890,0.844,20,1,2
28900,0.840,20,1,2
28910,0.836,20,1,2
28920,0.832,20,1,2
28930,0.828,20,1,2
28940,0.824,20,1,2
28950,0.820,20,1,2
28960,0.816,20,1,2
28970,0.812,20,1,2
28980,0.808,20,1,2
28990,0.804,20,1,2
29000,0.800,20,1,2
29010,0.796,20,1,2
29020,0.792,20,1,2
29030,0.788,20,1,2
29040,0.784,20,1,2
29050,0.780,20,1,2
29060,0.776,20,1,2
29070,0.772,20,1,2
29080,0.768,20,1,2
29090,0.764,20,1,2
29100,0.760,20,1,2
29110,0.756,20,1,2
29120,0.752,20,1,2
29130,0.748,20,1,2
29140,0.744,20,1,2
29150,0.740,20,1,2
29160,0.736,20,1,2
29170,0.732,20,1,2
29180,0.728,20,1,2
29190,0.724,20,1,2
29200,0.720,20,1,2
29210,0.716,20,1,2
29220,0.712,20,1,2
29230,0.708,20,1,2
29240,0.704,20,1,2
29250,0.700,20,1,2
29260,0.696,20,1,2
29270,0.692,20,1,2
29280,0.688,20,1,2
29290,0.684,20,1,2
29300,0.680,20,1,2
29310,0.676,20,1,2
29320,0.672,20,1,2
29330,0.668,20,1,2
29340,0.664,20,1,2
29350,0.660,20,1,2
29360,0.656,20,1,2
29370,0.652,20,1,2
29380,0.648,20,1,2
29390,0.644,20,1,2
29400,0.640,20,1,2
29410,0.636,20,1,2
29420,0.632,20,1,2
29430,0.628,20,1,2
29440,0.624,20,1,2
29450,0.620,20,1,2
29460,0.616,20,1,2
29470,0.612,20,1,2
29480,0.608,20,1,2
29490,0.604,20,1,2
29500,0.600,20,1,2
29510,0.596,20,1,2
29520,0.592,20,1,2
29530,0.588,20,1,2
29540,0.584,20,1,2
29550,0.580,20,1,2
29560,0.576,20,1,2
29570,0.572,20,1,2
29580,0.568,20,1,2
29590,0.564,20,1,2
29600,0.560,20,1,2
29610,0.556,20,1,2
29620,0.552,20,1,2
29630,0.548,20,1,2
29640,0.544,20,1,2
29650,0.540,20,1,2
29660,0.536,20,1,2
29670,0.532,20,1,2
29680,0.528,20,1,2
29690,0.524,20,1,2
29700,0.520,20,1,2
29710,0.516,20,1,2
29720,0.512,20,1,2
29730,0.508,20,1,2
29740,0.504,20,1,2
29750,0.500,20,1,2
29760,0.496,20,1,2
29770,0.492,20,1,2
29780,0.488,20,1,2
29790,0.484,20,1,2
29800,0.480,20,1,2
29810,0.476,20,1,2
29820,0.472,20,1,2
29830,0.468,20,1,2
29840,0.464,20,1,2
29850,0.460,20,1,2
29860,0.456,20,1,2
29870,0.452,20,1,2
29880,0.448,20,1,2
29890,0.444,20,1,2
29900,0.440,20,1,2
29910,0.436,20,1,2
29920,0.432,20,1,2
29930,0.428,20,1,2
29940,0.424,20,1,2
29950,0.420,20,1,2
29960,0.416,20,1,2
29970,0.412,20,1,2
29980,0.408,20,1,2
29990,0.404,20,1,2
30000,0.400,20,1,2
30010,0.396,20,1,2
30020,0.392,20,1,2
30030,0.388,20,1,2
30040,0.384,20,1,2
30050,0.380,20,1,2
30060,0.376,20,1,2
30070,0.372,20,1,2
30080,0.368,20,1,2
30090,0.364,20,1,2
30100,0.360,20,1,2
30110,0.356,20,1,2
30120,0.352,20,1,2
30130,0.348,20,1,2
30140,0.344,20,1,2
30150,0.340,20,1,2
30160,0.336,20,1,2
30170,0.332,20,1,2
30180,0.328,20,1,2
30190,0.324,20,1,2
30200,0.320,20,1,2
30210,0.316,20,1,2
30220,0.312,20,1,2
30230,0.308,20,1,2
30240,0.304,20,1,2
30250,0.300,20,1,2
30260,0.296,20,1,2
30270,0.292,20,1,2
30280,0.288,20,1,2
30290,0.284,20,1,2
30300,0.280,20,1,2
30310,0.276,20,1,2
30320,0.272,20,1,2
30330,0.268,20,1,2
30340,0.264,20,1,2
30350,0.260,20,1,2
30360,0.256,20,1,2
30370,0.252,20,1,2
30380,0.248,20,1,2
30390,0.244,20,1,2
30400,0.240,20,1,2
30410,0.236,20,1,2
30420,0.232,20,1,2
30430,0.228,20,1,2
30440,0.224,20,1,2
30450,0.220,20,1,2
30460,0.216,20,1,2
30470,0.212,20,1,2
30480,0.208,20,1,2
30490,0.204,20,1,2
30500,0.200,20,1,2
30510,0.196,20,1,2
30520,0.192,20,1,2
30530,0.188,20,1,2
30540,0.184,20,1,2
30550,0.180,20,1,2
30560,0.176,20,1,2
30570,0.172,20,1,2
30580,0.168,20,1,2
30590,0.164,20,1,2
30600,0.160,20,1,2
30610,0.156,20,1,2
30620,0.152,20,1,2
30630,0.148,20,1,2
30640,0.144,20,1,2
30650,0.140,20,1,2
30660,0.136,20,1,2
30670,0.132,20,1,2
30680,0.128,20,1,2
30690,0.124,20,1,2
30700,0.120,20,1,2
30710,0.116,20,1,2
30720,0.112,20,1,2
30730,0.108,20,1,2
30740,0.104,20,1,2
30750,0.100,20,1,2
30760,0.096,20,1,2
30770,0.092,20,1,2
30780,0.088,20,1,2
30790,0.084,20,1,2
30800,0.080,20,1,2
30810,0.076,20,1,2
30820,0.072,20,1,2
30830,0.068,20,1,2
30840,0.064,20,1,2
30850,0.060,20,1,2
30860,0.056,20,1,2
30870,0.052,20,1,2
30880,0.048,20,1,2
30890,0.044,20,1,2
30900,0.040,20,1,2
30910,0.036,20,1,2
30920,0.032,20,1,2
30930,0.028,20,1,2
30940,0.024,20,1,2
30950,0.020,20,1,2
30960,0.016,20,1,2
30970,0.012,20,1,2
30980,0.008,20,1,2
30990,0.004,20,1,2
31000,0.000,20,1,2
