sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;2
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-06T20:29:10Z
# ende_utc;2026-08-06T20:35:13Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;temperature_c;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version
164,0;22:31:54;892173;27,3;1,137;-63,7;102092;46,8;;75,5;FIX_OK;13;0,8;51,168797;6,818813;0,00;20;OK;1;RUN;0;0;2
165,0;22:31:55;893174;27,9;1,144;-63,9;102095;47,2;;77,7;FIX_OK;14;0,8;51,168812;6,818925;0,86;20;OK;1;RUN;0;0;2
166,0;22:31:56;894176;28,4;1,152;-63,6;102092;47,3;;77,8;FIX_OK;13;0,8;51,168823;6,819033;0,80;20;OK;1;RUN;0;0;2
167,0;22:31:57;895178;27,3;1,160;-63,6;102091;47,5;;78,7;FIX_OK;13;0,8;51,168831;6,819150;0,00;20;OK;1;RUN;0;0;2
168,0;22:31:58;896181;28,2;1,168;-64,2;102099;47,2;;72,9;FIX_OK;13;0,9;51,168858;6,819268;0,39;20;OK;1;RUN;0;0;2
169,0;22:31:59;897185;28,9;1,176;-63,6;102091;46,9;;71,3;FIX_OK;13;0,8;51,168896;6,819386;0,57;34;OK;1;RUN;0;0;2
170,0;22:32:00;898188;28,0;1,184;-64,2;102099;46,8;;72,3;FIX_OK;12;1,0;51,168915;6,819492;0,81;20;OK;1;RUN;0;0;2
171,0;22:32:01;899192;28,6;1,191;-64,1;102098;46,3;;71,6;FIX_OK;12;1,0;51,168941;6,819600;1,29;20;OK;1;RUN;0;0;2
172,0;22:32:02;900194;27,9;1,199;-63,7;102092;46,1;;75,3;FIX_OK;12;1,0;51,168964;6,819708;0,64;20;OK;1;RUN;0;0;2
173,0;22:32:03;901197;23,8;1,207;-64,5;102102;45,9;;74,7;FIX_OK;12;1,0;51,168983;6,819803;0,35;20;OK;1;RUN;0;0;2
174,0;22:32:04;902200;20,2;1,213;-63,9;102094;45,8;;76,2;FIX_OK;11;1,2;51,168995;6,819885;0,13;20;OK;1;RUN;0;0;2
175,0;22:32:05;903202;18,0;1,218;-64,4;102101;45,7;;81,5;FIX_OK;12;0,9;51,168999;6,819958;0,82;20;OK;1;RUN;0;0;2
176,0;22:32:06;904206;14,8;1,223;-65,3;102111;45,4;;85,3;FIX_OK;13;0,9;51,169003;6,820022;0,00;20;OK;1;RUN;0;0;2
177,0;22:32:07;905209;12,6;1,226;-65,2;102111;45,3;;74,2;FIX_OK;13;0,8;51,169010;6,820076;0,06;20;OK;1;RUN;0;0;2
178,0;22:32:08;906212;9,0;1,229;-64,4;102101;45,0;;51,7;FIX_OK;13;0,9;51,169022;6,820113;0,43;20;OK;1;RUN;0;0;2
179,0;22:32:09;907214;6,0;1,231;-65,2;102111;43,8;;4,9;FIX_OK;14;0,8;51,169010;6,820137;0,03;20;OK;1;RUN;0;0;2
180,0;22:32:10;908216;7,4;1,233;-64,3;102100;43,3;;322,8;FIX_OK;14;0,8;51,169025;6,820127;0,29;20;OK;1;RUN;0;0;2
181,1;22:32:11;909220;8,4;1,236;-65,0;102108;43,1;;305,7;FIX_OK;14;0,8;51,169044;6,820095;0,58;20;OK;1;RUN;0;0;2
182,1;22:32:12;910224;6,5;1,238;-63,7;102093;43,0;;296,6;FIX_OK;14;0,8;51,169048;6,820073;0,30;20;OK;1;RUN;0;0;2
183,1;22:32:13;911228;5,6;1,239;-64,4;102101;42,9;;265,5;FIX_OK;13;0,8;51,169052;6,820052;0,00;20;OK;1;RUN;0;0;2
184,1;22:32:14;912232;6,8;1,241;-64,4;102101;43,1;;248,2;FIX_OK;13;0,8;51,169052;6,820030;0,38;20;OK;1;RUN;0;0;2
185,1;22:32:15;913236;9,3;1,243;-64,1;102097;43,0;;244,8;FIX_OK;13;0,8;51,169044;6,820002;0,73;20;OK;1;RUN;0;0;2
186,1;22:32:16;914240;10,9;1,246;-64,0;102097;43,1;;244,9;FIX_OK;12;0,9;51,169037;6,819963;0,16;20;OK;1;RUN;0;0;2
187,1;22:32:17;915244;14,6;1,250;-64,7;102104;43,1;;246,1;FIX_OK;13;0,8;51,169018;6,819915;0,09;20;OK;1;RUN;0;0;2
188,1;22:32:18;916248;16,9;1,254;-64,4;102101;43,0;;243,0;FIX_OK;13;0,8;51,168999;6,819857;0,22;20;OK;1;RUN;0;0;2
189,1;22:32:19;917251;19,7;1,259;-64,1;102097;43,1;;240,8;FIX_OK;12;0,9;51,168976;6,819793;0,00;20;OK;1;RUN;0;0;2
190,1;22:32:20;918252;22,0;1,265;-64,4;102101;43,2;;243,4;FIX_OK;12;0,9;51,168953;6,819716;0,00;20;OK;1;RUN;0;0;2
191,1;22:32:21;919256;23,7;1,271;-64,4;102101;43,3;;245,7;FIX_OK;13;0,8;51,168922;6,819635;0,00;20;OK;1;RUN;0;0;2
192,1;22:32:22;920260;25,7;1,278;-64,3;102100;43,4;;246,0;FIX_OK;13;0,8;51,168896;6,819548;1,01;60;OK;1;RUN;0;0;2
193,1;22:32:23;921264;25,8;1,285;-64,5;102102;43,3;;248,8;FIX_OK;13;0,8;51,168877;6,819450;0,00;20;OK;1;RUN;0;0;2
194,1;22:32:24;922268;28,0;1,293;-64,3;102100;43,2;;251,4;FIX_OK;13;0,8;51,168869;6,819324;0,00;20;OK;1;RUN;0;0;2
195,0;22:32:25;923171;27,0;1,300;-64,5;102102;43,1;;253,8;FIX_OK;13;0,8;51,168858;6,819191;0,00;20;OK;1;RUN;0;0;2
196,0;22:32:26;924175;26,8;1,307;-63,2;102086;43,0;;253,3;FIX_OK;13;0,8;51,168839;6,819080;1,03;20;OK;1;RUN;0;0;2
197,0;22:32:27;925179;27,6;1,315;-63,7;102092;42,9;;252,7;FIX_OK;13;0,8;51,168816;6,818974;1,05;20;OK;1;RUN;0;0;2
198,0;22:32:28;926183;27,7;1,323;-63,9;102095;42,8;;252,9;FIX_OK;12;0,9;51,168793;6,818867;0,25;20;OK;1;RUN;0;0;2
199,0;22:32:29;927184;28,4;1,330;-63,8;102094;42,3;;253,7;FIX_OK;13;0,8;51,168770;6,818760;0,18;20;OK;1;RUN;0;0;2
200,0;22:32:30;928187;27,2;1,338;-63,5;102091;42,1;;253,9;FIX_OK;13;0,8;51,168747;6,818656;1,26;20;OK;1;RUN;0;0;2
201,0;22:32:31;929191;28,1;1,346;-63,7;102092;42,0;;252,6;FIX_OK;13;0,8;51,168728;6,818552;0,00;20;OK;1;RUN;0;0;2
202,0;22:32:32;930195;26,8;1,353;-64,0;102096;42,0;;251,8;FIX_OK;12;1,0;51,168705;6,818445;0,63;20;OK;1;RUN;0;0;2
203,0;22:32:33;931199;26,8;1,361;-64,1;102098;42,0;;250,4;FIX_OK;12;1,0;51,168686;6,818342;0,44;20;OK;1;RUN;0;0;2
204,0;22:32:34;932203;27,9;1,369;-63,4;102089;41,9;;250,4;FIX_OK;12;1,0;51,168659;6,818244;1,11;20;OK;1;RUN;0;0;2
205,0;22:32:35;933207;28,7;1,377;-64,1;102097;41,8;;250,7;FIX_OK;12;1,0;51,168636;6,818137;0,44;20;OK;1;RUN;0;0;2
206,0;22:32:36;934209;27,4;1,384;-64,3;102100;41,7;;248,5;FIX_OK;11;1,0;51,168613;6,818032;0,72;20;OK;1;RUN;0;0;2
207,0;22:32:37;935211;27,4;1,392;-64,0;102096;41,6;;250,5;FIX_OK;11;1,0;51,168587;6,817928;0,37;20;OK;1;RUN;0;0;2
208,0;22:32:38;936213;24,8;1,399;-65,0;102108;41,6;;253,7;FIX_OK;11;1,0;51,168571;6,817827;0,03;20;OK;1;RUN;0;0;2
209,0;22:32:39;937216;21,9;1,406;-63,8;102093;41,5;;263,1;FIX_OK;12;0,9;51,168560;6,817735;0,82;20;OK;1;RUN;0;0;2
210,0;22:32:40;938218;20,2;1,412;-64,3;102100;41,4;;278,4;FIX_OK;12;0,9;51,168568;6,817657;0,00;20;OK;1;RUN;0;0;2
211,1;22:32:41;939221;19,5;1,417;-64,9;102107;41,3;;295,9;FIX_OK;12;0,9;51,168587;6,817587;0,60;20;OK;1;RUN;0;0;2
212,1;22:32:42;940224;18,8;1,422;-63,9;102095;41,1;;306,7;FIX_OK;12;0,9;51,168610;6,817528;0,00;20;OK;1;RUN;0;0;2
213,1;22:32:43;941226;20,4;1,428;-64,5;102102;41,0;;315,9;FIX_OK;12;0,9;51,168644;6,817475;0,22;20;OK;1;RUN;0;0;2
214,1;22:32:44;942229;22,1;1,434;-63,9;102095;41,1;;320,8;FIX_OK;12;0,9;51,168686;6,817420;0,00;20;OK;1;RUN;0;0;2
215,1;22:32:45;943232;25,2;1,440;-63,6;102091;40,9;;324,4;FIX_OK;12;0,9;51,168736;6,817362;1,48;20;OK;1;RUN;0;0;2
216,1;22:32:46;944235;27,1;1,448;-63,6;102091;41,0;;328,2;FIX_OK;13;0,9;51,168789;6,817302;1,00;20;OK;1;RUN;0;0;2
217,1;22:32:47;945238;28,1;1,455;-64,0;102096;41,2;;330,2;FIX_OK;13;0,9;51,168850;6,817242;0,53;20;OK;1;RUN;0;0;2
218,1;22:32:48;946242;28,4;1,463;-63,6;102091;41,5;;330,7;FIX_OK;13;0,9;51,168915;6,817182;1,37;29;OK;1;RUN;0;0;2
219,1;22:32:49;947245;27,4;1,471;-64,1;102097;41,7;;328,0;FIX_OK;13;0,9;51,168972;6,817122;0,55;20;OK;1;RUN;0;0;2
220,1;22:32:50;948249;27,3;1,479;-63,6;102091;42,7;;321,4;FIX_OK;13;0,8;51,169029;6,817050;0,42;20;OK;1;RUN;0;0;2
221,1;22:32:51;949252;26,7;1,486;-63,7;102093;43,4;;312,0;FIX_OK;13;0,9;51,169083;6,816973;0,40;20;OK;1;RUN;0;0;2
222,1;22:32:52;950254;26,7;1,494;-64,4;102101;44,0;;302,1;FIX_OK;12;1,0;51,169132;6,816884;0,00;20;OK;1;RUN;0;0;2
223,1;22:32:53;951256;27,8;1,501;-64,1;102098;45,1;;286,3;FIX_OK;12;1,0;51,169155;6,816778;0,30;20;OK;1;RUN;0;0;2
224,1;22:32:54;952258;28,3;1,509;-63,6;102091;46,4;;270,5;FIX_OK;12;1,0;51,169159;6,816662;0,08;20;OK;1;RUN;0;0;2
225,1;22:32:55;953261;29,9;1,517;-64,3;102100;47,4;;258,6;FIX_OK;13;0,8;51,169140;6,816550;0,58;20;OK;1;RUN;0;0;2
226,1;22:32:56;954263;31,0;1,526;-64,0;102096;47,8;;252,7;FIX_OK;13;0,9;51,169113;6,816433;0,71;20;OK;1;RUN;0;0;2
227,1;22:32:57;955265;31,8;1,534;-63,3;102088;47,8;;252,2;FIX_OK;13;0,9;51,169086;6,816315;0,96;20;OK;1;RUN;0;0;2
228,1;22:32:58;956267;32,5;1,543;-63,7;102093;47,8;;257,8;FIX_OK;12;0,9;51,169067;6,816190;0,31;20;OK;1;RUN;0;0;2
229,0;22:32:59;957170;31,3;1,551;-63,8;102094;47,8;;259,8;FIX_OK;12;0,9;51,169052;6,816065;0,28;20;OK;1;RUN;0;0;2
230,0;22:33:00;958173;31,2;1,560;-63,5;102090;47,7;;266,0;FIX_OK;13;0,8;51,169048;6,815942;0,17;20;OK;1;RUN;0;0;2
231,0;22:33:01;959175;31,1;1,569;-63,9;102094;48,1;;272,9;FIX_OK;13;0,9;51,169056;6,815807;0,00;20;OK;1;RUN;0;0;2
232,0;22:33:02;960177;29,7;1,577;-64,4;102101;48,6;;274,1;FIX_OK;13;0,9;51,169064;6,815681;0,90;20;OK;1;RUN;0;0;2
233,0;22:33:03;961180;30,1;1,585;-63,6;102091;48,9;;276,4;FIX_OK;13;0,9;51,169075;6,815558;0,48;20;OK;1;RUN;0;0;2
234,0;22:33:04;962182;30,5;1,594;-63,9;102095;49,6;;277,9;FIX_OK;13;0,9;51,169090;6,815435;0,40;20;OK;1;RUN;0;0;2
235,0;22:33:05;963185;30,4;1,602;-64,0;102097;49,4;;276,4;FIX_OK;13;0,8;51,169102;6,815311;0,29;20;OK;1;RUN;0;0;2
236,0;22:33:06;964189;29,5;1,611;-63,4;102089;49,0;;271,1;FIX_OK;12;0,9;51,169098;6,815190;0,51;20;OK;1;RUN;0;0;2
237,0;22:33:07;965192;28,7;1,619;-63,6;102091;48,8;;265,9;FIX_OK;12;0,9;51,169094;6,815077;0,58;20;OK;1;RUN;0;0;2
238,0;22:33:08;966196;28,6;1,627;-63,6;102091;48,8;;260,5;FIX_OK;11;1,0;51,169086;6,814965;0,22;20;OK;1;RUN;0;0;2
239,0;22:33:09;967199;29,8;1,635;-62,6;102079;48,8;;256,3;FIX_OK;11;0,9;51,169071;6,814852;0,36;20;OK;1;RUN;0;0;2
240,0;22:33:10;968202;29,9;1,643;-63,3;102088;48,6;;257,3;FIX_OK;10;1,1;51,169060;6,814738;0,28;20;OK;1;RUN;0;0;2
241,0;22:33:11;969204;30,3;1,652;-63,1;102085;48,5;;256,7;FIX_OK;11;1,0;51,169041;6,814621;0,17;20;OK;1;RUN;0;0;2
242,0;22:33:12;970208;30,4;1,660;-63,1;102085;48,3;;254,1;FIX_OK;11;0,9;51,169022;6,814507;0,08;20;OK;1;RUN;0;0;2
243,0;22:33:13;971211;31,4;1,669;-62,8;102082;48,0;;253,7;FIX_OK;12;0,9;51,168991;6,814378;0,03;20;OK;1;RUN;0;0;2
244,0;22:33:14;972214;31,0;1,677;-63,4;102088;48,0;;253,6;FIX_OK;12;0,9;51,168964;6,814255;0,15;20;OK;1;RUN;0;0;2
245,0;22:33:15;973218;31,7;1,686;-63,3;102088;48,2;;256,2;FIX_OK;12;0,9;51,168945;6,814125;0,25;20;OK;1;RUN;0;0;2
246,1;22:33:16;974221;32,1;1,695;-63,1;102085;48,2;;255,6;FIX_OK;12;0,9;51,168930;6,813997;0,75;20;OK;1;RUN;0;0;2
247,1;22:33:17;975225;32,2;1,704;-63,3;102088;48,4;;257,2;FIX_OK;12;0,9;51,168915;6,813863;0,28;20;OK;1;RUN;0;0;2
248,1;22:33:18;976226;31,8;1,713;-62,8;102082;48,1;;255,1;FIX_OK;11;0,9;51,168892;6,813742;0,47;20;OK;1;RUN;0;0;2
249,1;22:33:19;977229;30,9;1,722;-63,9;102094;48,3;;256,4;FIX_OK;11;0,9;51,168873;6,813623;0,00;20;OK;1;RUN;0;0;2
250,1;22:33:20;978232;29,6;1,730;-64,0;102096;48,1;;257,1;FIX_OK;11;0,9;51,168854;6,813507;0,09;20;OK;1;RUN;0;0;2
251,1;22:33:21;979234;28,3;1,738;-64,3;102100;47,8;;253,5;FIX_OK;11;0,9;51,168835;6,813396;0,75;20;OK;1;RUN;0;0;2
252,1;22:33:22;980237;27,1;1,746;-64,5;102102;48,4;;249,0;FIX_OK;12;0,8;51,168797;6,813303;0,38;20;OK;1;RUN;0;0;2
253,1;22:33:23;981239;28,0;1,753;-63,9;102094;48,0;;247,5;FIX_OK;12;0,8;51,168770;6,813202;0,42;20;OK;1;RUN;0;0;2
254,1;22:33:24;982241;28,6;1,761;-64,2;102099;48,0;;248,2;FIX_OK;12;0,8;51,168743;6,813097;0,34;20;OK;1;RUN;0;0;2
255,1;22:33:25;983244;28,5;1,769;-63,9;102095;48,0;;248,1;FIX_OK;12;0,8;51,168709;6,812998;0,00;20;OK;1;RUN;0;0;2
256,1;22:33:26;984246;28,4;1,777;-64,5;102102;48,0;;248,2;FIX_OK;13;0,7;51,168678;6,812903;0,92;20;OK;1;RUN;0;0;2
257,1;22:33:27;985249;28,1;1,785;-64,7;102105;47,4;;248,8;FIX_OK;12;0,8;51,168648;6,812802;0,00;20;OK;1;RUN;0;0;2
258,1;22:33:28;986253;28,5;1,793;-63,8;102093;47,2;;249,5;FIX_OK;12;0,9;51,168617;6,812700;1,43;20;OK;1;RUN;0;0;2
259,1;22:33:29;987255;28,7;1,801;-64,7;102104;47,1;;249,7;FIX_OK;12;0,9;51,168594;6,812593;2,54;34;OK;1;RUN;0;0;2
260,1;22:33:30;988257;28,6;1,809;-64,5;102102;47,1;;250,3;FIX_OK;12;0,9;51,168568;6,812489;0,00;20;OK;1;RUN;0;0;2
261,1;22:33:31;989260;28,9;1,817;-65,0;102109;46,7;;250,8;FIX_OK;11;0,9;51,168549;6,812376;1,32;20;OK;1;RUN;0;0;2
262,1;22:33:32;990263;29,4;1,825;-65,0;102108;46,7;;252,6;FIX_OK;11;0,9;51,168526;6,812265;1,04;20;OK;1;RUN;0;0;2
263,1;22:33:33;991265;30,6;1,833;-64,6;102104;46,7;;254,1;FIX_OK;11;0,9;51,168503;6,812150;0,38;20;OK;1;RUN;0;0;2
264,1;22:33:34;992269;31,4;1,842;-64,9;102106;46,8;;255,2;FIX_OK;12;0,9;51,168484;6,812030;0,00;20;OK;1;RUN;0;0;2
265,0;22:33:35;993172;32,5;1,850;-64,7;102104;46,7;;258,4;FIX_OK;11;0,9;51,168465;6,811905;0,34;20;OK;1;RUN;0;0;2
266,0;22:33:36;994174;33,1;1,859;-65,2;102110;46,9;;259,7;FIX_OK;13;0,8;51,168442;6,811782;0,40;20;OK;1;RUN;0;0;2
267,0;22:33:37;995175;33,1;1,868;-64,5;102102;47,2;;261,8;FIX_OK;13;0,8;51,168430;6,811650;0,34;20;OK;1;RUN;0;0;2
268,0;22:33:38;996179;33,2;1,878;-65,3;102112;47,8;;264,6;FIX_OK;13;0,8;51,168423;6,811515;0,28;20;OK;1;RUN;0;0;2
269,0;22:33:39;997182;33,1;1,887;-64,7;102104;47,8;;266,0;FIX_OK;13;0,8;51,168415;6,811377;1,00;20;OK;1;RUN;0;0;2
270,0;22:33:40;998186;33,0;1,896;-65,3;102112;47,4;;269,9;FIX_OK;14;0,7;51,168411;6,811240;0,57;20;OK;1;RUN;0;0;2
271,0;22:33:41;999188;32,1;1,905;-65,9;102119;47,1;;272,8;FIX_OK;13;0,8;51,168415;6,811103;0,58;20;OK;1;RUN;0;0;2
272,0;22:33:42;1000189;31,1;1,914;-65,1;102110;46,4;;272,9;FIX_OK;14;0,7;51,168415;6,810980;0,33;20;OK;1;RUN;0;0;2
273,0;22:33:43;1001191;30,0;1,922;-64,9;102106;46,5;;272,3;FIX_OK;14;0,7;51,168419;6,810852;0,38;20;OK;1;RUN;0;0;2
274,0;22:33:44;1002193;30,1;1,931;-65,3;102111;46,2;;271,6;FIX_OK;14;0,7;51,168419;6,810733;0,27;20;OK;1;RUN;0;0;2
275,0;22:33:45;1003196;30,5;1,939;-65,1;102110;46,1;;272,4;FIX_OK;14;0,7;51,168423;6,810612;0,93;20;OK;1;RUN;0;0;2
276,0;22:33:46;1004200;29,6;1,948;-65,7;102117;46,2;;273,6;FIX_OK;15;0,7;51,168423;6,810495;0,76;20;OK;1;RUN;0;0;2
277,0;22:33:47;1005203;27,1;1,956;-65,1;102109;45,8;;272,0;FIX_OK;14;0,7;51,168427;6,810383;1,08;20;OK;1;RUN;0;0;2
278,0;22:33:48;1006205;26,4;1,963;-65,0;102108;45,5;;269,3;FIX_OK;15;0,7;51,168427;6,810277;0,22;20;OK;1;RUN;0;0;2
279,0;22:33:49;1007206;26,5;1,970;-65,4;102112;45,2;;270,6;FIX_OK;15;0,7;51,168427;6,810170;0,27;20;OK;1;RUN;0;0;2
280,0;22:33:50;1008208;27,6;1,978;-65,2;102110;45,3;;275,1;FIX_OK;15;0,7;51,168430;6,810063;0,35;20;OK;1;RUN;0;0;2
281,0;22:33:51;1009210;27,0;1,985;-65,8;102118;45,2;;278,0;FIX_OK;15;0,7;51,168438;6,809957;0,67;20;OK;1;RUN;0;0;2
282,0;22:33:52;1010214;26,6;1,993;-65,2;102111;45,4;;277,8;FIX_OK;15;0,7;51,168449;6,809852;0,28;20;OK;1;RUN;0;0;2
283,0;22:33:53;1011217;26,0;2,000;-65,1;102109;45,5;;276,2;FIX_OK;13;0,7;51,168457;6,809747;0,00;20;OK;1;RUN;0;0;2
284,0;22:33:54;1012218;25,6;2,007;-65,8;102118;45,3;;267,5;FIX_OK;15;0,7;51,168457;6,809645;0,00;20;OK;1;RUN;0;0;2
285,1;22:33:55;1013221;25,6;2,015;-66,0;102120;45,1;;257,5;FIX_OK;14;0,7;51,168446;6,809543;1,13;20;OK;1;RUN;0;0;2
286,1;22:33:56;1014224;25,9;2,022;-65,0;102108;44,4;;252,6;FIX_OK;14;0,7;51,168427;6,809443;0,00;20;OK;1;RUN;0;0;2
287,1;22:33:57;1015226;25,8;2,029;-64,9;102107;44,4;;252,1;FIX_OK;13;0,7;51,168404;6,809348;0,30;20;OK;1;RUN;0;0;2
288,1;22:33:58;1016229;26,9;2,036;-65,3;102112;44,6;;257,8;FIX_OK;14;0,7;51,168388;6,809248;0,82;45;OK;1;RUN;0;0;2
289,1;22:33:59;1017233;27,5;2,044;-65,4;102113;44,9;;257,4;FIX_OK;14;0,7;51,168381;6,809147;0,34;20;OK;1;RUN;0;0;2
290,1;22:34:00;1018235;27,9;2,052;-64,6;102104;45,2;;260,7;FIX_OK;14;0,7;51,168369;6,809038;0,00;20;OK;1;RUN;0;0;2
291,1;22:34:01;1019237;27,9;2,059;-64,6;102104;45,3;;264,6;FIX_OK;13;0,7;51,168362;6,808928;0,70;25;OK;1;RUN;0;0;2
292,1;22:34:02;1020240;27,9;2,067;-64,3;102100;45,5;;261,2;FIX_OK;14;0,8;51,168362;6,808816;0,41;25;OK;1;RUN;0;0;2
293,1;22:34:03;1021244;28,3;2,075;-64,5;102102;44,6;;260,7;FIX_OK;13;0,8;51,168354;6,808703;0,13;20;OK;1;RUN;0;0;2
294,1;22:34:04;1022247;28,3;2,083;-64,7;102104;44,0;;259,8;FIX_OK;14;0,8;51,168343;6,808592;0,27;20;OK;1;RUN;0;0;2
295,1;22:34:05;1023249;27,9;2,091;-64,4;102101;43,8;;260,7;FIX_OK;14;0,8;51,168335;6,808483;0,06;20;OK;1;RUN;0;0;2
296,1;22:34:06;1024252;26,1;2,098;-64,4;102101;43,8;;260,8;FIX_OK;14;0,8;51,168324;6,808377;0,00;20;OK;1;RUN;0;0;2
297,1;22:34:07;1025255;25,1;2,105;-63,8;102094;43,7;;260,7;FIX_OK;12;1,0;51,168316;6,808277;0,00;20;OK;1;RUN;0;0;2
298,1;22:34:08;1026256;25,2;2,112;-63,9;102095;43,4;;261,3;FIX_OK;14;0,8;51,168304;6,808178;0,45;20;OK;1;RUN;0;0;2
299,1;22:34:09;1027258;25,9;2,119;-63,3;102088;43,2;;261,2;FIX_OK;14;0,8;51,168293;6,808078;0,64;20;OK;1;RUN;0;0;2
300,1;22:34:10;1028259;26,4;2,127;-63,7;102093;43,5;;263,0;FIX_OK;14;0,8;51,168289;6,807975;0,11;20;OK;1;RUN;0;0;2
301,1;22:34:11;1029260;27,2;2,134;-63,3;102088;43,5;;264,3;FIX_OK;12;1,0;51,168282;6,807868;0,35;20;OK;1;RUN;0;0;2
302,1;22:34:12;1030263;26,3;2,142;-63,5;102090;43,7;;261,9;FIX_OK;13;0,9;51,168278;6,807760;1,47;20;OK;1;RUN;0;0;2
303,1;22:34:13;1031266;25,7;2,149;-63,4;102089;43,7;;259,5;FIX_OK;13;0,9;51,168266;6,807658;0,59;20;OK;1;RUN;0;0;2
304,0;22:34:14;1032170;25,3;2,155;-63,3;102088;43,9;;261,1;FIX_OK;13;0,9;51,168255;6,807559;1,27;20;OK;1;RUN;0;0;2
305,0;22:34:15;1033173;23,8;2,162;-63,5;102091;43,8;;262,7;FIX_OK;13;0,9;51,168243;6,807462;0,00;20;OK;1;RUN;0;0;2
306,0;22:34:16;1034176;20,3;2,168;-63,7;102092;43,6;;264,2;FIX_OK;12;1,0;51,168240;6,807375;0,39;20;OK;1;RUN;0;0;2
307,0;22:34:17;1035179;16,4;2,173;-63,7;102092;44,2;;265,8;FIX_OK;13;0,9;51,168240;6,807303;0,34;20;OK;1;RUN;0;0;2
308,0;22:34:18;1036182;13,5;2,177;-63,0;102084;43,5;;274,0;FIX_OK;14;0,8;51,168228;6,807250;0,11;20;OK;1;RUN;0;0;2
309,0;22:34:19;1037183;11,5;2,181;-63,2;102087;43,1;;291,2;FIX_OK;14;0,8;51,168228;6,807207;0,06;20;OK;1;RUN;0;0;2
310,0;22:34:20;1038184;12,7;2,184;-63,1;102085;43,5;;325,5;FIX_OK;13;0,8;51,168247;6,807173;1,22;31;OK;1;RUN;0;0;2
311,0;22:34:21;1039186;13,9;2,188;-62,4;102077;44,1;;343,2;FIX_OK;14;0,8;51,168285;6,807150;0,38;20;OK;1;RUN;0;0;2
312,0;22:34:22;1040189;17,0;2,192;-62,9;102082;44,1;;349,0;FIX_OK;14;0,8;51,168335;6,807147;1,18;20;OK;1;RUN;0;0;2
313,0;22:34:23;1041192;21,4;2,198;-62,5;102079;44,9;;353,3;FIX_OK;14;0,8;51,168396;6,807138;0,82;20;OK;1;RUN;0;0;2
314,0;22:34:24;1042193;23,6;2,204;-62,7;102080;46,0;;347,8;FIX_OK;13;0,9;51,168461;6,807120;0,71;20;OK;1;RUN;0;0;2
315,0;22:34:25;1043195;24,6;2,211;-62,7;102081;45,5;;348,5;FIX_OK;12;0,9;51,168522;6,807103;0,39;20;OK;1;RUN;0;0;2
316,0;22:34:26;1044197;24,5;2,217;-62,4;102077;45,1;;341,9;FIX_OK;13;0,9;51,168579;6,807078;0,10;20;OK;1;RUN;0;0;2
317,0;22:34:27;1045200;26,5;2,225;-62,5;102078;44,9;;343,2;FIX_OK;13;0,9;51,168640;6,807048;0,00;20;OK;1;RUN;0;0;2
318,0;22:34:28;1046203;27,1;2,232;-62,2;102074;44,8;;344,4;FIX_OK;13;0,8;51,168701;6,807020;0,42;20;OK;1;RUN;0;0;2
319,0;22:34:29;1047204;26,2;2,239;-62,5;102078;44,7;;342,6;FIX_OK;13;0,9;51,168766;6,806990;0,05;20;OK;1;RUN;0;0;2
320,0;22:34:30;1048207;26,8;2,247;-62,1;102073;44,4;;346,7;FIX_OK;12;0,9;51,168827;6,806965;0,00;20;OK;1;RUN;0;0;2
321,0;22:34:31;1049210;27,3;2,254;-62,3;102076;43,9;;349,4;FIX_OK;11;0,9;51,168896;6,806948;0,93;20;OK;1;RUN;0;0;2
322,0;22:34:32;1050213;27,4;2,262;-62,4;102076;43,8;;346,6;FIX_OK;10;0,9;51,168961;6,806927;0,00;20;OK;1;RUN;0;0;2
323,0;22:34:33;1051217;26,7;2,270;-62,8;102081;44,0;;346,8;FIX_OK;12;0,9;51,169029;6,806897;0,66;20;OK;1;RUN;0;0;2
324,1;22:34:34;1052221;27,4;2,277;-61,8;102070;43,7;;347,3;FIX_OK;12;1,0;51,169094;6,806872;0,00;20;OK;1;RUN;0;0;2
325,1;22:34:35;1053224;27,5;2,285;-62,7;102081;43,5;;345,9;FIX_OK;12;1,0;51,169159;6,806845;0,34;20;OK;1;RUN;0;0;2
326,1;22:34:36;1054227;28,2;2,292;-63,3;102088;43,0;;344,4;FIX_OK;12;1,0;51,169228;6,806818;1,01;20;OK;1;RUN;0;0;2
327,1;22:34:37;1055230;28,2;2,300;-62,6;102079;42,6;;343,5;FIX_OK;13;0,9;51,169292;6,806785;2,65;37;OK;1;RUN;0;0;2
328,1;22:34:38;1056232;28,3;2,308;-62,8;102081;42,6;;340,0;FIX_OK;12;1,0;51,169361;6,806746;0,30;20;OK;1;RUN;0;0;2
329,1;22:34:39;1057236;28,3;2,316;-62,9;102082;42,7;;336,3;FIX_OK;11;1,1;51,169430;6,806704;0,23;20;OK;1;RUN;0;0;2
330,1;22:34:40;1058240;27,3;2,324;-62,6;102079;43,7;;334,2;FIX_OK;11;1,1;51,169510;6,806667;0,77;20;OK;1;RUN;0;0;2
